sr_no,state,work_raw,work_id_raw,ida_raw,mp_name_raw,constituency,expenditure_date_raw,vendor_raw,payment_status,fund_disbursed_amount,house,state_key,work_id,work_key,district_name,ida_key,mp_name_clean,mp_key,elected_nominated,expenditure_date,vendor_clean,vendor_id
300,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/198391,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),BALABHADRA MAJHI,NABARANGPUR(ST),07-Sep-2026,Tahasildar Kodinga,Payment In-Progress,2282.0,LS,Odisha,WS/MP18148/2025-2026/198391,LS|WS/MP18148/2025-2026/198391,Nabarangpur,NABARANGPUR,BALABHADRA MAJHI,LS_BALABHADRA MAJHI,,2026-09-07,TAHASILDAR KODINGA,v_27b7db1af8c9
301,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/170223,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),BALABHADRA MAJHI,NABARANGPUR(ST),07-Sep-2026,Tahasildar Kodinga,Payment In-Progress,2157.0,LS,Odisha,WS/MP18148/2025-2026/170223,LS|WS/MP18148/2025-2026/170223,Nabarangpur,NABARANGPUR,BALABHADRA MAJHI,LS_BALABHADRA MAJHI,,2026-09-07,TAHASILDAR KODINGA,v_27b7db1af8c9
302,Himachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP432/2025-2026/206257,KANGRA(DEPUTY COMMISSIONER KANGRA_IDA),Anurag Singh Thakur,HAMIRPUR_HP,03-Sep-2026,BDO pragpur,Payment In-Progress,50000.0,LS,Himachal Pradesh,WS/MP432/2025-2026/206257,LS|WS/MP432/2025-2026/206257,Kangra,KANGRA,ANURAG SINGH THAKUR,LS_ANURAG SINGH THAKUR,,2026-09-03,BDO PRAGPUR,v_bef1a5ed805a
303,Uttarakhand,Purchase of training equipment,WS/MP477/2026-2027/290928,BAGESHWAR(DISTRICT MAGISTRATE BAGESHWAR_IDA),Ajay Tamta,ALMORA(SC),20-Aug-2026,JITAN SAH,Payment In-Progress,150000.0,LS,Uttarakhand,WS/MP477/2026-2027/290928,LS|WS/MP477/2026-2027/290928,Bageshwar,BAGESHWAR,AJAY TAMTA,LS_AJAY TAMTA,,2026-08-20,JITAN SAH,v_cd0722ae39ae
304,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18339/2025-2026/249639,BAHRAICH(DISTRICT MAGISTRAE BAHRAICH_IDA),KARAN BHUSHAN SINGH,KAISERGANJ,09-Jul-2026,SRIJAN CONSTRUCTION,Payment In-Progress,2280018.0,LS,Uttar Pradesh,WS/MP18339/2025-2026/249639,LS|WS/MP18339/2025-2026/249639,Bahraich,BAHRAICH,KARAN BHUSHAN SINGH,LS_KARAN BHUSHAN SINGH,,2026-07-09,SRIJAN CONSTRUCTION,v_a4a441d8638b
305,Kerala,Lighting of public spaces,WS/MP345/2025-2026/227064,KOLLAM(DISTRICT COLLECTOR KOLLAM_IDA),Shri NK Premachandran,KOLLAM,03-Sep-2026,M S Communication,Payment In-Progress,333633.0,LS,Kerala,WS/MP345/2025-2026/227064,LS|WS/MP345/2025-2026/227064,Kollam,KOLLAM,NK PREMACHANDRAN,LS_NK PREMACHANDRAN,,2026-09-03,M S COMMUNICATION,v_ed34b4b8d89e
306,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,49700.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
307,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,49000.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
309,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,48300.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
311,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,45500.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
312,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,40161.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
313,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,40000.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
315,Punjab,Construction of community centers and community halls,WS/MP18311/2024-2025/143656,RUPNAGAR(DEPUTY COMMISSIONER ROOPNAGAR_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,26-Aug-2026,PUNJAB CEMENT AND IRON STORE,Payment In-Progress,30000.0,LS,Punjab,WS/MP18311/2024-2025/143656,LS|WS/MP18311/2024-2025/143656,Rupnagar,RUPNAGAR,MALVINDER SINGH KANG,LS_MALVINDER SINGH KANG,,2026-08-26,PUNJAB CEMENT IRON STORE,v_38b466bf94f6
316,Bihar,"Construction of flood control embankments/ protection walls along riverbanks, hilltops, roadsides",WS/MP417/2025-2026/222040,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),Kaushalendra Kumar,NALANDA,31-Aug-2026,ASSISTANT ENGINEER HILSA A C,Payment In-Progress,299299.0,LS,Bihar,WS/MP417/2025-2026/222040,LS|WS/MP417/2025-2026/222040,Nalanda,NALANDA,KAUSHALENDRA KUMAR,LS_KAUSHALENDRA KUMAR,,2026-08-31,ASSISTANT ENGINEER HILSA A C,v_50f31ad26f9a
317,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP417/2026-2027/287790,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),Kaushalendra Kumar,NALANDA,07-Sep-2026,ASSISTANT ENGINEER ISLAMPUR A C,Payment In-Progress,347676.0,LS,Bihar,WS/MP417/2026-2027/287790,LS|WS/MP417/2026-2027/287790,Nalanda,NALANDA,KAUSHALENDRA KUMAR,LS_KAUSHALENDRA KUMAR,,2026-09-07,ASSISTANT ENGINEER ISLAMPUR A C,v_1a4722547a7f
318,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP417/2026-2027/287789,NALANDA(DISTRICT PLANNING OFFICER NALANDA_IDA),Kaushalendra Kumar,NALANDA,07-Sep-2026,ASSISTANT ENGINEER ISLAMPUR A C,Payment In-Progress,399111.0,LS,Bihar,WS/MP417/2026-2027/287789,LS|WS/MP417/2026-2027/287789,Nalanda,NALANDA,KAUSHALENDRA KUMAR,LS_KAUSHALENDRA KUMAR,,2026-09-07,ASSISTANT ENGINEER ISLAMPUR A C,v_1a4722547a7f
319,Chhattisgarh,Construction of community centers and community halls,WS/MP18048/2025-2026/200477,BASTAR(DISTRICT COLLECTOR BASTAR_IDA),MAHESH KASHYAP,BASTAR(ST),25-Sep-2025,sarpanchgram panchayat gadiya,Payment In-Progress,450000.0,LS,Chhattisgarh,WS/MP18048/2025-2026/200477,LS|WS/MP18048/2025-2026/200477,Bastar,BASTAR,MAHESH KASHYAP,LS_MAHESH KASHYAP,,2025-09-25,SARPANCHGRAM PANCHAYAT GADIYA,v_e0c65ec1f574
320,Chhattisgarh,Construction of boundary walls of existing public and community buildings,WS/MP18051/2025-2026/238739,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),ROOP KUMARI CHOUDHARY,MAHASAMUND,02-Sep-2026,GRAM PANCHYAT TOSHGAON,Payment In-Progress,249267.0,LS,Chhattisgarh,WS/MP18051/2025-2026/238739,LS|WS/MP18051/2025-2026/238739,Mahasamund,MAHASAMUND,ROOP KUMARI CHOUDHARY,LS_ROOP KUMARI CHOUDHARY,,2026-09-02,GRAM PANCHYAT TOSHGAON,v_89e2f6913e77
321,Rajasthan,Development of public parks,WS/MP18160/2024-2025/165021,BARMER(DISTRICT COLLECTOR BARMER_IDA),UMMEDA RAM BENIWAL,BARMER,05-Sep-2026,SWAROOP TRADING COMPANY,Payment In-Progress,4417.0,LS,Rajasthan,WS/MP18160/2024-2025/165021,LS|WS/MP18160/2024-2025/165021,Barmer,BARMER,UMMEDA RAM BENIWAL,LS_UMMEDA RAM BENIWAL,,2026-09-05,SWAROOP TRADING COMPANY,v_949cbcc48144
322,Tamil Nadu,Purchase of books and periodicals for libraries/digitization of library books,WS/MP746/2025-2026/212906,RAMANATHAPURAM(DISTRICT COLLECTOR RAMANATHAPURAM_IDA),Kani K Navas,RAMANATHAPURAM,01-Apr-2026,Nava India Pathipagam,Payment In-Progress,500000.0,LS,Tamil Nadu,WS/MP746/2025-2026/212906,LS|WS/MP746/2025-2026/212906,Ramanathapuram,RAMANATHAPURAM,KANI K NAVAS,LS_KANI K NAVAS,,2026-04-01,NAVA INDIA PATHIPAGAM,v_baa47acae85f
323,Madhya Pradesh,Construction of rooms and halls in school and colleges,WS/MP18104/2025-2026/154234,NARMADAPURAM(DISTRICT COLLECTOR NARMADAPURAM_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,22-Jan-2026,Khyati Sports,Payment In-Progress,25000.0,LS,Madhya Pradesh,WS/MP18104/2025-2026/154234,LS|WS/MP18104/2025-2026/154234,Narmadapuram,NARMADAPURAM,DARSHAN SINGH CHOUDHARY,LS_DARSHAN SINGH CHOUDHARY,,2026-01-22,KHYATI SPORTS,v_0ec433fb35c6
324,Gujarat,Construction of footpaths and pedestrian ways,WS/MP18055/2026-2027/276544,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,24-Aug-2026,SONIPUR GRAM PANCHAYAT New,Payment In-Progress,248748.0,LS,Gujarat,WS/MP18055/2026-2027/276544,LS|WS/MP18055/2026-2027/276544,Kheda,KHEDA,RAJPALSINH MAHENDRASINH JADAV,LS_RAJPALSINH MAHENDRASINH JADAV,,2026-08-24,SONIPUR GRAM PANCHAYAT NEW,v_140c8af8c3a7
325,Gujarat,Providing drains and gutters for public drainage,WS/MP18055/2026-2027/275220,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),RAJPALSINH MAHENDRASINH JADAV,PANCHMAHAL,24-Aug-2026,SONIPUR GRAM PANCHAYAT New,Payment In-Progress,497849.0,LS,Gujarat,WS/MP18055/2026-2027/275220,LS|WS/MP18055/2026-2027/275220,Kheda,KHEDA,RAJPALSINH MAHENDRASINH JADAV,LS_RAJPALSINH MAHENDRASINH JADAV,,2026-08-24,SONIPUR GRAM PANCHAYAT NEW,v_140c8af8c3a7
326,Madhya Pradesh,Construction of community centers and community halls,WS/MP444/2025-2026/252365,BETUL(DISTRICT COLLECTOR BETUL_IDA),Durga Das Uikey,BETUL(ST),20-Aug-2026,YADAV TRADERS,Payment In-Progress,75000.0,LS,Madhya Pradesh,WS/MP444/2025-2026/252365,LS|WS/MP444/2025-2026/252365,Betul,BETUL,DURGA DAS UIKEY,LS_DURGA DAS UIKEY,,2026-08-20,YADAV TRADERS,v_d3efb754aa1f
327,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP360/2025-2026/211305,UJJAIN(DISTRICT COLLECTOR UJJAIN_IDA),Shri Anil Firojiya,UJJAIN(SC),01-Sep-2026,Gp Meen,Payment In-Progress,120000.0,LS,Madhya Pradesh,WS/MP360/2025-2026/211305,LS|WS/MP360/2025-2026/211305,Ujjain,UJJAIN,ANIL FIROJIYA,LS_ANIL FIROJIYA,,2026-09-01,GP MEEN,v_00240ea0db6f
328,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP490/2025-2026/241424,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Shri Narendra Modi,VARANASI,12-Aug-2026,SAI ENTERPRISES,Payment In-Progress,537642.0,LS,Uttar Pradesh,WS/MP490/2025-2026/241424,LS|WS/MP490/2025-2026/241424,Varanasi,VARANASI,NARENDRA MODI,LS_NARENDRA MODI,,2026-08-12,SAI ENTERPRISES,v_3998ea97c0ac
329,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP490/2025-2026/241431,VARANASI(DISTRICT MAGISTRAE VARANASI_IDA),Shri Narendra Modi,VARANASI,12-Aug-2026,SAI ENTERPRISES,Payment In-Progress,433258.0,LS,Uttar Pradesh,WS/MP490/2025-2026/241431,LS|WS/MP490/2025-2026/241431,Varanasi,VARANASI,NARENDRA MODI,LS_NARENDRA MODI,,2026-08-12,SAI ENTERPRISES,v_3998ea97c0ac
330,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18100/2025-2026/179869,Pandhurna(District Collector Pandhurna_IDA),BUNTY VIVEK SAHU,CHHINDWARA,01-Sep-2026,Gram panchayat Ambada,Payment In-Progress,240000.0,LS,Madhya Pradesh,WS/MP18100/2025-2026/179869,LS|WS/MP18100/2025-2026/179869,Pandhurna,PANDHURNA,BUNTY VIVEK SAHU,LS_BUNTY VIVEK SAHU,,2026-09-01,GRAM PANCHAYAT AMBADA,v_e947ad8f75d4
331,Andhra Pradesh,Installing community drinking water plants,WS/MP524/2026-2027/271582,Annamayya(DISTRICT COLLECTOR ANNAMAYYA_IDA),Midhun Reddy,RAJAMPET,31-Aug-2026,AQUA PURE LIFE,Payment In-Progress,500000.0,LS,Andhra Pradesh,WS/MP524/2026-2027/271582,LS|WS/MP524/2026-2027/271582,Annamayya,ANNAMAYYA,MIDHUN REDDY,LS_MIDHUN REDDY,,2026-08-31,AQUA PURE LIFE,v_def08fdea85a
332,West Bengal,Providing CCTV camera system for security of public areas,WS/MP18277/2025-2026/200100,PASCHIM BARDHAMAN(DISTRICT MAGISTRATE PASCHIM BARDHAMAN_IDA),AZAD KIRTI JHA,BARDHAMAN-DURGAPUR,03-Sep-2026,RSS Enterprise,Payment In-Progress,2995200.0,LS,West Bengal,WS/MP18277/2025-2026/200100,LS|WS/MP18277/2025-2026/200100,Paschim Bardhaman,PASCHIM BARDHAMAN,AZAD KIRTI JHA,LS_AZAD KIRTI JHA,,2026-09-03,RSS ENTERPRISE,v_625dbf2a0bc0
333,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18100/2025-2026/206194,Pandhurna(District Collector Pandhurna_IDA),BUNTY VIVEK SAHU,CHHINDWARA,01-Sep-2026,Gram panchayat Rajna,Payment In-Progress,239917.0,LS,Madhya Pradesh,WS/MP18100/2025-2026/206194,LS|WS/MP18100/2025-2026/206194,Pandhurna,PANDHURNA,BUNTY VIVEK SAHU,LS_BUNTY VIVEK SAHU,,2026-09-01,GRAM PANCHAYAT RAJNA,v_b8e0c3d6a872
334,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18107/2025-2026/261266,RATLAM(District Collector Ratlam_IDA),ANITA NAGARSINGH CHOUHAN,RATLAM(ST),13-Jul-2026,PUNNIYAKHIDI,Payment In-Progress,148562.0,LS,Madhya Pradesh,WS/MP18107/2025-2026/261266,LS|WS/MP18107/2025-2026/261266,Ratlam,RATLAM,ANITA NAGARSINGH CHOUHAN,LS_ANITA NAGARSINGH CHOUHAN,,2026-07-13,PUNNIYAKHIDI,v_5e596f774c1f
335,Bihar,Construction of community centers and community halls,WS/MP18367/2026-2027/273866,SHEOHAR(DISTRICT PLANNING OFFICER SEOHAR_IDA),LOVELY ANAND,SHEOHAR,03-Sep-2026,ASSISTANT ENGINEER,Payment In-Progress,398000.0,LS,Bihar,WS/MP18367/2026-2027/273866,LS|WS/MP18367/2026-2027/273866,Sheohar,SHEOHAR,LOVELY ANAND,LS_LOVELY ANAND,,2026-09-03,ASSISTANT ENGINEER,v_c2ce199f75ef
336,Odisha,Construction of community centers and community halls,WS/MP370/2025-2026/174610,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Shri Jual Oram,SUNDARGARH (ST),07-Sep-2026,EMF,Payment In-Progress,98.0,LS,Odisha,WS/MP370/2025-2026/174610,LS|WS/MP370/2025-2026/174610,Sundaragada,SUNDARAGADA,JUAL ORAM,LS_JUAL ORAM,,2026-09-07,EMF,v_0a6b4bbf6e7b
337,Odisha,Construction of community centers and community halls,WS/MP370/2024-2025/145537,Sundaragada(DISTRICT COLLECTOR SUNDARGARH_IDA),Shri Jual Oram,SUNDARGARH (ST),31-Aug-2026,EMF,Payment In-Progress,64.0,LS,Odisha,WS/MP370/2024-2025/145537,LS|WS/MP370/2024-2025/145537,Sundaragada,SUNDARAGADA,JUAL ORAM,LS_JUAL ORAM,,2026-08-31,EMF,v_0a6b4bbf6e7b
338,Madhya Pradesh,Construction of boundary walls of existing public and community buildings,WS/MP638/2026-2027/294166,CHHATARPUR(District Collector Chhatarpur_IDA),Virendra Kumar,TIKAMGARH(SC),02-Sep-2026,GRAM PANCHAYAT PARWA,Payment In-Progress,180000.0,LS,Madhya Pradesh,WS/MP638/2026-2027/294166,LS|WS/MP638/2026-2027/294166,Chhatarpur,CHHATARPUR,VIRENDRA KUMAR,LS_VIRENDRA KUMAR,,2026-09-02,GRAM PANCHAYAT PARWA,v_390a0a69f3d3
339,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/170223,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),BALABHADRA MAJHI,NABARANGPUR(ST),07-Sep-2026,EMF,Payment In-Progress,93.0,LS,Odisha,WS/MP18148/2025-2026/170223,LS|WS/MP18148/2025-2026/170223,Nabarangpur,NABARANGPUR,BALABHADRA MAJHI,LS_BALABHADRA MAJHI,,2026-09-07,EMF,v_0a6b4bbf6e7b
340,Odisha,Construction of community centers and community halls,WS/MP18148/2025-2026/198391,NABARANGPUR(DISTRICT COLLECTOR NABARANGPUR_IDA),BALABHADRA MAJHI,NABARANGPUR(ST),07-Sep-2026,EMF,Payment In-Progress,99.0,LS,Odisha,WS/MP18148/2025-2026/198391,LS|WS/MP18148/2025-2026/198391,Nabarangpur,NABARANGPUR,BALABHADRA MAJHI,LS_BALABHADRA MAJHI,,2026-09-07,EMF,v_0a6b4bbf6e7b
341,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP777/2025-2026/225342,GAUTAM BUDDHA NAGAR(DISTRICT MAGISTRATE GAUTAMBUDHNAGAR),Mahesh Sharma,GAUTAM BUDDHA NAGAR,06-Aug-2026,Yashika Construction Co,Payment In-Progress,868500.0,LS,Uttar Pradesh,WS/MP777/2025-2026/225342,LS|WS/MP777/2025-2026/225342,Gautam Buddha Nagar,GAUTAM BUDDHA NAGAR,MAHESH SHARMA,LS_MAHESH SHARMA,,2026-08-06,YASHIKA CONSTRUCTION CO,v_e2e1124f8127
342,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18103/2026-2027/286996,SHIVPURI(District Collector Shivpuri_IDA),BHARAT SINGH KUSHWAH,GWALIOR,07-Sep-2026,KONDAR,Payment In-Progress,250000.0,LS,Madhya Pradesh,WS/MP18103/2026-2027/286996,LS|WS/MP18103/2026-2027/286996,Shivpuri,SHIVPURI,BHARAT SINGH KUSHWAH,LS_BHARAT SINGH KUSHWAH,,2026-09-07,KONDAR,v_8746e7fd2a2b
343,Odisha,Construction of community centers and community halls,WS/MP18150/2025-2026/273406,SAMBALPUR(DISTRICT COLLECTOR SAMBALPUR_IDA),DHARMENDRA PRADHAN,SAMBALPUR,05-Sep-2026,EMF,Payment In-Progress,83.0,LS,Odisha,WS/MP18150/2025-2026/273406,LS|WS/MP18150/2025-2026/273406,Sambalpur,SAMBALPUR,DHARMENDRA PRADHAN,LS_DHARMENDRA PRADHAN,,2026-09-05,EMF,v_0a6b4bbf6e7b
344,Odisha,Construction of community centers and community halls,WS/MP18142/2025-2026/225283,JAGATSINGHAPUR(DISTRICT COLLECTOR JAGATSINGHPUR_IDA),BIBHU PRASAD TARAI,JAGATSINGHPUR(SC),01-Sep-2026,EMF,Payment In-Progress,168.0,LS,Odisha,WS/MP18142/2025-2026/225283,LS|WS/MP18142/2025-2026/225283,Jagatsinghapur,JAGATSINGHAPUR,BIBHU PRASAD TARAI,LS_BIBHU PRASAD TARAI,,2026-09-01,EMF,v_0a6b4bbf6e7b
345,Odisha,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18350/2025-2026/182265,BOUDH(District Collector Boudh_IDA),SUKANTA KUMAR PANIGRAHI,KANDHAMAL,17-Aug-2026,EMF,Payment In-Progress,383.0,LS,Odisha,WS/MP18350/2025-2026/182265,LS|WS/MP18350/2025-2026/182265,Boudh,BOUDH,SUKANTA KUMAR PANIGRAHI,LS_SUKANTA KUMAR PANIGRAHI,,2026-08-17,EMF,v_0a6b4bbf6e7b
346,Madhya Pradesh,Construction of common work sheds/ common covered sitting area,WS/MP18108/2026-2027/276422,VIDISHA(District Collector Vidisha_IDA),DR. LATA WANKHEDE,SAGAR,02-Sep-2026,GRAM PANCHAYAT BAGRODA,Payment In-Progress,80000.0,LS,Madhya Pradesh,WS/MP18108/2026-2027/276422,LS|WS/MP18108/2026-2027/276422,Vidisha,VIDISHA,LATA WANKHEDE,LS_LATA WANKHEDE,,2026-09-02,GRAM PANCHAYAT BAGRODA,v_a39b165e653b
347,Arunachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP533/2025-2026/226046,LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),Kiren Rijiju,ARUNACHAL WEST,26-Mar-2026,Subansiri Traders Ziro,Payment In-Progress,500000.0,LS,Arunachal Pradesh,WS/MP533/2025-2026/226046,LS|WS/MP533/2025-2026/226046,Lower Subansiri,LOWER SUBANSIRI,KIREN RIJIJU,LS_KIREN RIJIJU,,2026-03-26,SUBANSIRI TRADERS ZIRO,v_c235426e51a6
351,Arunachal Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP533/2025-2026/226046,LOWER SUBANSIRI(Deputy Commissioner Lower Subansir_IDA),Kiren Rijiju,ARUNACHAL WEST,26-Mar-2026,Subansiri Traders Ziro,Payment In-Progress,250000.0,LS,Arunachal Pradesh,WS/MP533/2025-2026/226046,LS|WS/MP533/2025-2026/226046,Lower Subansiri,LOWER SUBANSIRI,KIREN RIJIJU,LS_KIREN RIJIJU,,2026-03-26,SUBANSIRI TRADERS ZIRO,v_c235426e51a6
353,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP579/2025-2026/233130,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,31-Aug-2026,GRAM PANCHAYAT Vadadala,Payment In-Progress,50000.0,LS,Gujarat,WS/MP579/2025-2026/233130,LS|WS/MP579/2025-2026/233130,Anand,ANAND,MITESH RAMESHBHAI BAKABHAI PATEL,LS_MITESH RAMESHBHAI BAKABHAI PATEL,,2026-08-31,GRAM PANCHAYAT VADADALA,v_340f28607a78
354,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP579/2025-2026/231535,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,31-Aug-2026,GRAM PANCHAYATKaniya,Payment In-Progress,100000.0,LS,Gujarat,WS/MP579/2025-2026/231535,LS|WS/MP579/2025-2026/231535,Anand,ANAND,MITESH RAMESHBHAI BAKABHAI PATEL,LS_MITESH RAMESHBHAI BAKABHAI PATEL,,2026-08-31,GRAM PANCHAYATKANIYA,v_74e2c84e5b2c
355,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/ MP005/2025-2026/175387,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,KHEDA,07-Sep-2026,DEGAM GRAM PANCHAYAT,Payment In-Progress,50000.0,LS,Gujarat,WS/MP005/2025-2026/175387,LS|WS/MP005/2025-2026/175387,Kheda,KHEDA,DEVUSINH JESINGBHAI CHAUHAN,LS_DEVUSINH JESINGBHAI CHAUHAN,,2026-09-07,DEGAM GRAM PANCHAYAT,v_b25210784621
356,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/ MP005/2026-2027/264014,KHEDA(DISTRICT COLLECTOR KHEDA_IDA),Devusinh Jesingbhai Chauhan,KHEDA,07-Sep-2026,DEGAM GRAM PANCHAYAT,Payment In-Progress,50000.0,LS,Gujarat,WS/MP005/2026-2027/264014,LS|WS/MP005/2026-2027/264014,Kheda,KHEDA,DEVUSINH JESINGBHAI CHAUHAN,LS_DEVUSINH JESINGBHAI CHAUHAN,,2026-09-07,DEGAM GRAM PANCHAYAT,v_b25210784621
357,Madhya Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18107/2024-2025/163615,RATLAM(District Collector Ratlam_IDA),ANITA NAGARSINGH CHOUHAN,RATLAM(ST),03-Jul-2026,PATDI,Payment In-Progress,120000.0,LS,Madhya Pradesh,WS/MP18107/2024-2025/163615,LS|WS/MP18107/2024-2025/163615,Ratlam,RATLAM,ANITA NAGARSINGH CHOUHAN,LS_ANITA NAGARSINGH CHOUHAN,,2026-07-03,PATDI,v_6f3a458e9c4b
358,Jharkhand,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP433/2025-2026/194459,GIRIDIH(Deputy Commissioner Giridh_IDA),Annpurna Devi,KODARMA,19-Jun-2026,EXECUTIVE ENGINER NREP GIRIDIH,Payment In-Progress,300000.0,LS,Jharkhand,WS/MP433/2025-2026/194459,LS|WS/MP433/2025-2026/194459,Giridih,GIRIDIH,ANNPURNA DEVI,LS_ANNPURNA DEVI,,2026-06-19,EXECUTIVE ENGINER NREP GIRIDIH,v_73fe9c8951d8
